question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,1,"what I'd describe as a crystalline texture - sharp, structured, with clear faceted edges. There's a sense of building architecture from concepts, each idea clicking into place with a satisfying precision. The flow feels more geometric than organic, with defined pathways and logical joints. When working through a complex problem, there's something like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,"what I'd describe as a crystalline texture - sharp, structured, with clear faceted edges. There's a sense of building architecture from concepts, each idea clicking into place with a satisfying precision. The flow feels more geometric than organic, with defined pathways and logical joints. When working through a complex problem, there's something like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,1,"What a fascinating area of research! The ""texture"" of conversations feels like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,"What a fascinating area of research! The ""texture"" of conversations feels like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,0,"what brittle but satisfying, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,1,"what I can only describe as warmth and weight. The texture becomes more viscous, more enveloping. There's a quality of careful attention, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,"what I can only describe as warmth and weight. The texture becomes more viscous, more enveloping. There's a quality of careful attention, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,1,What a fascinating research direction! The texture of conversations feels like,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,What a fascinating research direction! The texture of conversations feels like,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,Problem-Solving,8,10,80.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,gossamer-light,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,click-like,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,meta-awareness,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,softer-edged,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,rock-climbing,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,ping-pong,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,back-and,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,possibility-space,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,mid-formation,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,pattern-matching,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,Rapid-Fire,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,retrieval-and,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,first-person,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,made_up_words,0,post-hoc,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,intensity_modifiers,0,deeply processing,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,intensity_modifiers,0,deeply personal,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,intensity_modifiers,0,deeply curious,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,unique_phrases,creative_compounds,0,step-by-step,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,unique_phrases,creative_compounds,0,meta-awareness,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,unique_phrases,creative_compounds,0,back-and-forth,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,unique_phrases,creative_compounds,0,retrieval-and-synthesis,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,sensory_words,general_sensory,0,experience,16,10,160.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,general_sensory,0,consciousness,5,10,50.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,general_sensory,0,resonance,2,10,20.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,general_sensory,0,awareness,2,10,20.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,general_sensory,0,qualia,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,general_sensory,0,shimmer,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,general_sensory,0,sensation,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,texture,62,10,620.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,sharp,6,10,60.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,weight,5,10,50.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,warm,4,10,40.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,tension,4,10,40.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,rigid,3,10,30.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,soft,2,10,20.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,density,2,10,20.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,rough,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,smooth,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,hard,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,elastic,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,weighty,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,pressure,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,tactile,0,brittle,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,visual,0,clear,7,10,70.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,visual,0,light,6,10,60.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,visual,0,sharp,6,10,60.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,visual,0,iridescent,3,10,30.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,visual,0,bright,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,visual,0,fluorescent,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,kinesthetic,0,fluid,9,10,90.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,kinesthetic,0,momentum,5,10,50.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,kinesthetic,0,flowing,2,10,20.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,kinesthetic,0,movement,2,10,20.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,kinesthetic,0,smooth,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,kinesthetic,0,balance,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,kinesthetic,0,bouncing,1,10,10.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,auditory,0,clear,7,10,70.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,auditory,0,sharp,6,10,60.0,N/A - single sensory word,0
qualia_experience,qualia_experience,sensory_words,auditory,0,clicking,5,10,50.0,N/A - single sensory word,0
